phenotype,metabolite,n,nm,nf,n_outlier,p_age,p_sex,p_bmi,p,beta
peco2_fix_21c,M879,70,42,28,1,0.00520566608883046,0.400684154029724,9.36582130578378e-05,0.0367837651706483,0.517355644199937
peco2_fix_21c,M911,99,54,45,1,0.0667147919127426,0.356773169643036,0.000951561460010715,0.00879560526156333,0.625411589106195
peco2_fix_21c,M939,73,39,34,1,0.196686372364931,0.970614941278524,0.000313662627082995,0.0406775374405005,0.301042178235837
peco2_fix_21c,M969,88,44,44,1,0.0124606255845166,0.611780019105364,0.00178974000595929,0.0249749935178722,0.291311066829757
peco2_fix_21c,M970,100,55,45,0,0.0668802367756638,0.386660111108178,0.000166390174494662,0.0373815645547169,0.341951773563676
peco2_fix_21c,M1019,95,51,44,0,0.0329744956397452,0.998166130543228,0.00132334061538498,0.0153807179729282,-0.528477009766034
peco2_fix_21c,M1049,100,55,45,0,0.0440493616652965,0.602831282273022,0.000274518800607374,0.0155187983989001,0.4651054822724
peco2_fix_21c,M1060,100,55,45,0,0.0803242512516686,0.385224508091399,0.000315026469801905,2.50019714696986e-05,0.76751233211498
peco2_fix_21c,M1073,99,54,45,1,0.123263683460583,0.681154023451481,0.000312118581781631,0.0260771189144172,0.179469528951211
peco2_fix_21c,M1074,99,54,45,1,0.122842396574909,0.685012611145336,0.000279731106970027,0.0340724331817367,0.17100775316523
peco2_fix_21c,M1080,99,54,45,0,0.0111740237029957,0.57577582170993,0.000598488943158396,0.0258186721847653,0.403755867951703
peco2_fix_21c,M1084,100,55,45,0,0.0116893940123589,0.515816068656009,0.000631296396123718,0.0331834617489791,0.462347979427324
peco2_fix_21c,M1095,100,55,45,0,0.0152472060443091,0.274442901578852,0.000327863907150802,0.00967276131725734,0.53234731020923
peco2_fix_21c,M1096,100,55,45,0,0.0190699080295082,0.346933963454117,0.000230091423656723,0.0222364026061791,0.44081955512867
peco2_fix_21c,M1111,86,45,41,0,0.00840149173280073,0.0446088678835567,0.00235587937144323,0.00829712632326999,0.827978501970076
peco2_fix_21c,M1127,100,55,45,0,0.00468975225168585,0.1559248798488,0.000315043494531536,0.016555206713378,0.572659340990254
peco2_fix_21c,M1130,92,50,42,0,0.0311948425233167,0.127167804235821,0.000510327898428029,2.65631785869555e-07,1.28371728379653
peco2_fix_21c,M1155,99,54,45,1,0.05583926894901,0.739243986844675,0.00275550756230448,0.0367759531912614,-0.270375165114854
peco2_fix_21c,M1200,30,16,14,0,0.00922259195746558,0.0301866074342939,0.000110081538713038,0.0079668492463893,0.151192368031927
peco2_fix_21c,M1236,99,54,45,1,0.00839553702808529,0.277985225375431,0.000441565259642896,0.0321124526259594,0.485608926434871
peco2_fix_21c,M1237,96,54,42,1,0.00804233370584567,0.230109064981639,0.000397445099908621,0.0149976390659827,0.52286309450523
peco2_fix_21c,M1299,100,55,45,0,0.00905560337485941,0.267371821972761,0.000182517009245317,0.0309948737497765,0.372033768398919
peco2_fix_21c,M1300,100,55,45,0,0.00869103947593713,0.264421407660479,0.000200859386730351,0.0287271671058136,0.376955444776186
peco2_fix_21c,M1302,100,55,45,0,0.00979854383571394,0.309651276255127,0.000252662848978302,0.0353074977444352,0.33491832186097
peco2_fix_21c,M1305,100,55,45,0,0.0081381406594623,0.311379538826306,0.000218589437901996,0.0286640282463974,0.35832599990311
peco2_fix_21c,M1311,100,55,45,0,0.00688300133233245,0.270020140227898,0.000180624685771298,0.0200231856242099,0.404403775167244
peco2_fix_21c,M1330,100,55,45,0,0.192470800794174,0.992322808886264,0.000458945296870003,0.0254290867345526,0.391228681224336
peco2_fix_21c,M1331,100,55,45,0,0.187162067656973,0.997996459206328,0.000337745161969662,0.0258013366693129,0.402988090230967
peco2_fix_21c,M1332,100,55,45,0,0.196172614535647,0.997889007920219,0.00028317461705225,0.0229169628403855,0.416842820730129
peco2_fix_21c,M1424,100,55,45,0,0.01192514565452,0.55061067761115,0.00245760746347277,0.0355334795507699,0.391774383311244
peco2_fix_21c,M1431,93,51,42,0,0.0794746568834089,0.448148794643254,0.000467883582230151,0.026933534034003,0.429230922117044
peco2_fix_21c,M1482,84,43,41,1,0.121644436412486,0.377589210908855,0.972552232284813,0.0277415170260118,-0.382350217964149
peco2_fix_21c,M1496,98,53,45,1,0.082636261337855,0.943401387376552,0.00082909142520714,0.0417479178587387,0.38416187624817
peco2_fix_21c,M1521,94,53,41,0,0.00535098181731399,0.124900631827418,0.00050331761011648,0.00262275301468595,0.729928602537863
peco2_fix_21c,M1545,100,55,45,0,0.00201847767475209,0.0935961852585254,0.000419099718996909,0.000543708769241707,0.80010727036121
peco2_fix_21c,M1548,90,51,39,0,0.00420751953687763,0.268712932457943,0.00119701404082646,0.00978708425726826,0.649019356529426
peco2_fix_21c,M1549,93,52,41,0,0.00372337960756367,0.186860273480513,0.00272250339711371,0.00148394471118082,0.779659590969096
peco2_fix_21c,M1566,47,25,22,1,0.0762209761403255,0.442630079644198,0.00683092327300655,0.0264491425137566,0.0633677600546998
peco2_fix_21c,M1579,100,55,45,0,0.0568565799640639,0.83510357213293,0.000512370330776431,0.0435648511062766,0.433466701020695
peco2_fix_21c,M1586,99,54,45,1,0.0171931136026236,0.357493284017151,8.41560464237276e-05,0.0158268255911602,0.477360399867988
peco2_fix_21c,M1596,100,55,45,0,0.0510695989993563,0.239850424274417,0.0422183303899715,0.0295992065331013,-0.169630522717744
peco2_fix_21c,M1600,100,55,45,0,0.0102474975829209,0.432501198953657,0.000209495457266953,0.0138612668098725,0.393177151157696
peco2_fix_21c,M1639,33,11,22,0,0.175392229228142,0.885041990514848,0.232602658450601,0.0107332608023302,0.186695511774514
peco2_fix_21c,M1667,93,50,43,0,0.00609878199142704,0.385085322499627,0.000187342242503594,0.00476988033779858,0.798212398961916
peco2_fix_21c,M1672,44,15,29,0,0.292741585985663,0.924323322826366,0.23021028236997,0.0223886572601662,0.734446402001002
peco2_fix_21c,M1680,99,54,45,0,0.0672137047929847,0.888767953336863,0.0024250545674757,0.0424522619206066,0.428698140712573
peco2_fix_21c,M1681,100,55,45,0,0.00223992068913788,0.342725535076218,0.000613861286645727,0.00965130527955418,0.717687707046684
peco2_fix_21c,M1687,100,55,45,0,0.0014183129773929,0.399385637972259,0.000389583740018347,0.00591028459192406,0.926774336019503
peco2_fix_21c,M1688,100,55,45,0,0.00239879959023521,0.351948756035819,0.000575792014518474,0.0104537606878405,0.703443313333297
peco2_fix_21c,M1689,100,55,45,0,0.00138364087118825,0.410730048022967,0.000428765192768396,0.00570582036087718,0.921964379610819
peco2_fix_21c,M1701,80,42,38,1,0.0574459980219974,0.364112086849506,0.982531597200099,0.0210310702016868,-0.30628263607951
peco2_fix_21c,M1714,100,55,45,0,0.00405960635139976,0.418549350000893,0.00116345830915167,0.0206550213267784,0.80991553435417
peco2_fix_21c,M1716,91,47,44,0,0.00366007632495477,0.75214287528439,0.00379667537490548,0.0232992521645451,0.878017821508783
peco2_fix_21c,M1724,98,54,44,1,0.0227056642320769,0.187619534467913,0.00247966269903879,0.0274770997094242,0.640197169934351
peco2_fix_21c,M1751,99,54,45,0,0.0571996446276142,0.371543954555137,0.000153160121869069,0.0405245264264876,0.25663628386131
peco2_fix_21c,M1793,90,47,43,1,0.0234579740721609,0.381881316996966,0.0381085065820535,0.00695223844778591,-0.399668622927242
peco2_fix_21c,M1798,100,55,45,0,0.228330607721982,0.60667684359728,0.000115391742013459,0.00392118829410509,0.455049443385403
peco2_fix_21c,M1799,99,54,45,0,0.220685761828847,0.62029082898899,0.000151370293844134,0.00420724113800424,0.488634907335776
peco2_fix_21c,M1803,99,55,44,1,0.024465204990992,0.928136871708798,0.000321912729867462,0.00935221890680308,0.492617724491519
peco2_fix_21c,M1810,96,51,45,0,0.149190830663761,0.60510241222488,0.00013228771438697,0.0088314262000851,0.439381725006477
peco2_fix_21c,M1826,92,47,45,0,0.208325110631102,0.913647412459663,0.000271972087740117,0.0469026167899626,0.28392579512443
peco2_fix_21c,M1841,100,55,45,0,0.133819031295194,0.74366358011923,0.000400712748053702,0.0240230540148956,0.374783458167972
peco2_fix_21c,M1885,99,54,45,1,0.268709471724363,0.61826997124979,0.000348390444535141,0.0406380085466263,0.350701279722636
peco2_fix_21c,M1886,97,52,45,0,0.277841109482485,0.413383272743658,0.000357762376265075,0.0303599564745692,0.295013812170673
peco2_fix_21c,M1887,99,54,45,1,0.249545210467849,0.60197984643008,0.000333210811427815,0.0489696963885584,0.367382954265176
peco2_fix_21c,M1895,99,54,45,1,0.0397314521754661,0.348281387811394,0.000144326953132682,0.0127932436171171,0.747382559652668
peco2_fix_21c,M1957,100,55,45,0,0.0636217841067473,0.966908880967681,0.000620791256000881,0.0484954954425128,-0.358203141185796
peco2_fix_21c,M1958,97,53,44,1,0.00991584577815491,0.245620562038915,6.32602106832129e-05,0.0100631058348599,0.580839864699735
peco2_fix_21c,M1960,95,53,42,0,0.262216871236321,0.985010450970126,0.000283133153140177,0.0235801036023522,0.302145122587571
peco2_fix_21c,M1968,63,42,21,0,0.0873484879933293,0.389669944822194,0.558841418916068,0.0240448990148127,-0.406755127308476
peco2_fix_21c,M1983,99,54,45,1,0.442027919937226,0.798273123420198,0.000565902988069641,0.0042224926188265,0.591205799523683
peco2_fix_21c,M1984,99,54,45,1,0.320932330378731,0.727190698517066,0.000249627610503994,0.00791591445050297,0.572072972554225
peco2_fix_21c,M1999,100,55,45,0,0.190488917192382,0.874861680865549,0.000559311643892682,0.0214444804822354,0.511888469025596
peco2_fix_21c,M2037,100,55,45,0,0.014903488908357,0.246936723775327,0.000175719017370692,0.0481813769597236,0.585137566322603
peco2_fix_21c,M2040,100,55,45,0,0.00726792305572996,0.122596043677203,0.000143133173806696,0.0137373111105658,0.758845224976227
peco2_fix_21c,M2043,100,55,45,0,0.0144486079681315,0.295329794984146,0.000202666849143509,0.044298914985464,0.516763614743186
peco2_fix_21c,M2049,100,55,45,0,0.0066036796379021,0.109238358554763,0.000107443682232265,0.00973777220935989,0.860270777166273
peco2_fix_21c,M2054,100,55,45,0,0.0115103102719743,0.285995260418387,0.000175275052903308,0.0195290028606804,0.588982980744574
peco2_fix_21c,M2058,100,55,45,0,0.016954833257937,0.405200949839295,0.00025393805939498,0.0355854934490043,0.507292758613552
peco2_fix_21c,M2059,100,55,45,0,0.0183792696601115,0.402775271399117,0.000238264284822932,0.0276303811350197,0.524940144371927
peco2_fix_21c,M2060,99,55,44,1,0.0318717072522624,0.304746089028071,7.90416465495409e-05,0.0168330986948373,0.605451722988487
peco2_fix_21c,M2085,100,55,45,0,0.0700350939495059,0.412488590233408,0.00024004424341348,0.0324131078381992,0.467916134516661
peco2_fix_21c,M2088,99,55,44,0,0.0947389376561414,0.963798666542344,0.000125507328007387,4.58236455578493e-05,0.735990363485456
peco2_fix_21c,M2110,97,53,44,1,0.0727419390490146,0.599051592069256,0.000487534334295874,0.0233623922210257,0.291409667779503
peco2_fix_21c,M2118,99,55,44,0,0.215750560009296,0.604166597101827,0.000380689246435241,0.0284085824490454,0.353809836112716
peco2_fix_21c,M2119,99,54,45,0,0.197173723604084,0.658109583907707,0.000512228348420192,0.0309164865769008,0.345987587011615
peco2_fix_21c,M2120,99,54,45,0,0.212393980713007,0.648497328928467,0.000413442553894234,0.0215515849337625,0.395982637290939
peco2_fix_21c,M2123,99,54,45,0,0.213451589918688,0.65337051970755,0.000575847137823408,0.0201334997459158,0.404693336658389
peco2_fix_21c,M2124,94,50,44,0,0.160231839512769,0.807059132545839,0.0113631271611025,0.0210960311115932,0.446841272890477
peco2_fix_21c,M2125,99,55,44,1,0.0744079881520048,0.716169268767349,0.000456820388025131,0.0468317707486029,0.28473919009677
peco2_fix_21c,M2126,93,52,41,1,0.071323798760198,0.493228413532047,0.000313722894316254,0.0191146198184429,0.358870407436893
peco2_fix_21c,M2132,97,52,45,1,0.0559804715223668,0.764976844856996,0.000741615205017734,0.0475723672945279,0.347669566546564
peco2_fix_21c,M2135,100,55,45,0,0.189672270933918,0.650978497312531,0.000521090759601559,0.0244352314485062,0.311241549927342
peco2_fix_21c,M2136,100,55,45,0,0.173517831869417,0.64619570938279,0.000345831751775466,0.0342289004870298,0.309291310926806
peco2_fix_21c,M2140,99,54,45,0,0.192110789147106,0.663062498509262,0.000418840701463438,0.0375264362184829,0.313977320082407
peco2_fix_21c,M2177,53,24,29,1,0.14258326043651,0.602529374155301,0.130904641279048,4.9468690589521e-05,0.420718222552924
peco2_fix_21c,M2179,97,53,44,1,0.0317365100686562,0.878871958838009,0.00226025880600561,0.000452132731736037,0.269645914544443
peco2_fix_21c,M2186,99,55,44,0,0.00759504279601337,0.59815872084713,0.00166212766140837,0.04344960424628,0.54121916498334
peco2_fix_21c,M2207,100,55,45,0,0.00924625043505557,0.491940929227632,0.000672526763555229,0.0479832441659986,0.502255647594011
peco2_fix_21c,M2209,100,55,45,0,0.0072248026754471,0.636976683669974,0.000924853841382623,0.033283572766842,0.529821667818074
peco2_fix_21c,M2210,98,54,44,0,0.00861885541457695,0.669588765238144,0.0015218025149413,0.0352176653073825,0.586690537753173
peco2_fix_21c,M2217,97,53,44,0,0.0469118274491751,0.559006254893177,0.000121604138730823,0.0207112841532406,0.395498061859564
peco2_fix_21c,M2330,90,49,41,0,0.305191271757368,0.695487505696439,0.0015698771461825,0.0481445111274943,0.319072948311656
peco2_fix_21c,M2338,70,41,29,1,0.0229704371291673,0.719351329578024,0.197332796094832,0.01637601516755,-0.615305807638778
peco2_fix_21c,M2409,88,45,43,1,0.0458949834389677,0.621121324552921,0.00282717061379184,0.0293552037485575,0.229153429952544
peco2_fix_21c,M2444,87,44,43,1,0.0277724277780966,0.399989380982797,0.318790205631837,0.0253679604502807,0.615623946585039
peco2_fix_21c,M2455,100,55,45,0,0.0614808013134593,0.477494036806823,0.000869439908400578,0.0207817292601743,0.466801322013164
peco2_fix_21c,M2463,98,54,44,1,0.0472060678029629,0.684775446727766,0.000483398126558569,0.0257516979678793,0.271447261887549
peco2_fix_21c,M2467,97,53,44,0,0.0435805853659069,0.821840283665914,0.000608989775309779,0.0341873461297427,0.22292664990297
peco2_fix_21c,M2502,100,55,45,0,0.00429624918773046,0.805952706767146,0.00101820749877545,0.0205448062953938,0.537225355570456
peco2_fix_21c,M2524,100,55,45,0,0.0664898553532947,0.646076331520005,0.000807570096378611,0.0283419433617045,0.437370896667294
peco2_fix_21c,M2556,100,55,45,0,0.0645667952712544,0.831744026341361,0.000227066900648596,0.00702585699423054,0.536384135400129
peco2_fix_21c,M2598,98,54,44,0,0.0719587172523782,0.837120815106391,0.000528597197506925,0.00564244659325866,0.514212992313872
peco2_fix_21c,M2612,100,55,45,0,0.0972436312266331,0.267406971941879,0.0119893467133443,0.0309421993927674,0.58078179170845
peco2_fix_21c,M2635,100,55,45,0,0.0696359772075232,0.43402072053522,0.000524190417323809,0.00859878513228869,0.38376370185175
peco2_fix_21c,M2649,100,55,45,0,0.0302844781122839,0.542308700862429,7.32364011343529e-05,0.0204099246487687,0.502969821102933
peco2_fix_21c,M2678,99,55,44,1,0.0698121627080595,0.538607751881793,0.000196239479624299,0.0411751610443214,0.181126153306778
peco2_fix_21c,M2679,99,55,44,1,0.0694599770715043,0.538504892962919,0.000215791047905875,0.0335225213080933,0.184938975234258
peco2_fix_21c,M2680,99,55,44,1,0.068943249566301,0.529575108972577,0.000210087484068396,0.0297188166293616,0.197315247605854
peco2_fix_21c,M2681,99,55,44,1,0.0684994306308158,0.534140118552932,0.000258330399880706,0.023522948593055,0.211897191088312
peco2_fix_21c,M2682,87,50,37,1,0.0498416700089598,0.48521051647679,0.000419973344455123,0.0275358304514151,0.243585718634711
peco2_fix_21c,M2698,99,54,45,1,0.0363666965809713,0.633053414480672,0.000176731849195682,0.0376054064018311,0.218410602588094
peco2_fix_21c,M2699,82,41,41,1,0.0129573966062166,0.470675784518058,0.0408329990500351,0.0175545870675225,0.340771587582869
peco2_fix_21c,M2704,100,55,45,0,0.0331573560647737,0.398006607081915,0.0101893761603122,0.0262515081295581,-0.145759589461876
peco2_fix_21c,M2705,95,52,43,0,0.0829334814893192,0.165072845495395,0.000430654203854494,0.0360855299284972,0.583150012439556
peco2_fix_21c,M2710,99,55,44,1,0.18120493878126,0.741976517060936,0.000328727419018615,0.0127005035305969,0.589622706645779
peco2_fix_21c,M2711,97,53,44,1,0.179071235185359,0.698347156458911,0.000322971186512739,0.0087109761505352,0.623943226431411
peco2_fix_21c,M2731,99,55,44,1,0.0714583133245579,0.598570731846539,0.000253571137804771,0.0419145137116239,0.160733891499783
peco2_fix_21c,M2784,99,55,44,1,0.10115313356189,0.932466254896819,0.000522860354673904,0.012648206953081,0.553440665793882
peco2_fix_21c,M2785,99,55,44,1,0.0989371348940757,0.935339531465686,0.00056821341885641,0.0139083587892416,0.555712928370492
peco2_fix_21c,M2786,99,55,44,1,0.0996577833851298,0.941057527865368,0.000717788476602058,0.0176130509062613,0.518250676051652
peco2_fix_21c,M2789,99,55,44,1,0.0918989176496628,0.843770947376286,0.000593886475760814,0.0379801591863597,0.484403673652125
peco2_fix_21c,M2791,99,55,44,1,0.0973449381344799,0.875246288398696,0.000540559259159497,0.0260535874515542,0.51857593405053
peco2_fix_21c,M2792,95,52,43,1,0.088540093058779,0.916980909599173,0.000593059112279953,0.0164847134426469,0.56334718044387
peco2_fix_21c,M2793,99,54,45,0,0.0821336577991122,0.87347041932901,0.000982346228445036,0.0380220407408052,0.41177669671811
peco2_fix_21c,M2794,100,55,45,0,0.0658324450625613,0.983560511599081,0.000504807991830145,0.0466159767813155,0.443932737369028
peco2_fix_21c,M2882,100,55,45,0,0.0178005928456703,0.502808038783154,0.000130893038983434,0.0319110923578249,0.50657410529052
peco2_fix_21c,M2892,98,55,43,1,0.0410916587347942,0.889358337541621,0.000711678459001081,0.0208418884114282,0.102121769927182
peco2_fix_21c,M2893,99,55,44,1,0.0461142788988136,0.865165925640154,0.00122930389936823,0.0180060728518146,0.106667791936672
peco2_fix_21c,M2898,97,53,44,1,0.111715475555159,0.739647569724653,0.00190539737803777,0.012676362566765,0.421968853672501
peco2_fix_21c,M2899,99,55,44,1,0.137494228194979,0.768935439072393,0.002362157723706,0.0236496467390884,0.391150175061053
peco2_fix_21c,M2911,100,55,45,0,0.00986370188105865,0.21786425191012,0.00101096141642922,0.0215587664896946,0.448765717790746
peco2_fix_21c,M2929,100,55,45,0,0.0106426572452791,0.62395032926256,0.000212661270343239,0.0203782385835313,0.703798666596066
peco2_fix_21c,M2937,99,54,45,0,0.0139595095409371,0.25064327608124,0.00157447530126239,0.0434516803767639,0.437310581495855
peco2_fix_21c,M2954,99,54,45,0,0.00749173670122539,0.19980887415176,0.00161997691025417,0.016276212362815,0.505968477175206
